0.21757368791241216	0	0.21757344111318577
0.09130813656189218	0	0.09130821325827654
0.045437985639459555	0	0.0454379974186665
0.026032562280852822	0	0.026032585461618574
0.016399446170358267	0	0.016399473181042623
0.011008831628318783	0	0.011008736107413597
0.007969974199246721	0	0.007969919117972069
0.006049738080985856	0	0.00604972122278169
0.004757057868608916	0	0.004757079323419511
0.0037750898814961076	0	0.0037750239349692016
0.0030989259869942387	0	0.0030989524460471873
0.002682407966788647	0	0.00268240821475918
0.002292670934086971	0	0.002292657266376008
0.001988778614099851	0	0.0019887525303879383
0.001744008166694247	0	0.0017440516126527444
0.0015608540120947353	0	0.001560877966930916
0.001403180706631757	0	0.0014031725292306119
0.0012703256914206595	0	0.0012703125117745073
0.0011383027160961207	0	0.0011383059315081615
0.0010655554018718233	0	0.0010655678382345962
0.0009349569810495617	0	0.0009349781386772671
0.0008726309901107565	0	0.000872656078228326
0.0008567591384997103	0	0.0008567584730856531
0.0007992690738142516	0	0.0007992695130171756
0.0007471446475498696	0	0.0007471417127032504
0.0006754042191762094	0	0.0006754287819555338
0.0006161532094680761	0	0.0006161535716174976
0.0005957829824009761	0	0.0005958001029585241
0.0005710878023479854	0	0.0005710955700700994
0.0005522360172355552	0	0.0005522219813999842
0.0005178213721983987	0	0.0005178213039147735
0.000505582953014337	0	0.0005055935927230021
0.0004873673597942229	0	0.0004873612108650255
0.00045451167481249354	0	0.00045451000350776524
0.00041471526100240606	0	0.0004146893544931757
0.00037717094526641616	0	0.0003771689220278629
0.00036371998971878564	0	0.00036371283468188153
0.00034039849427293834	0	0.000340389977306021
0.0003188535678172431	0	0.0003188453475045079
0.00029115301086205425	0	0.0002911586738558842
0.00027105076254338185	0	0.0002710417907779601
0.00025086128891035984	0	0.0002508613653354405
0.00024815879260755517	0	0.0002481539020492184
0.00023619168750425943	0	0.00023617272659579372
0.0002381705851739165	0	0.0002381691121855871
0.00023316097438173984	0	0.00023316720379336093
0.0002276653896252862	0	0.00022767208980531677
0.00021673577368240744	0	0.00021674548484690347
0.0002134806869296212	0	0.00021350175594473633
0.00021358424848439892	0	0.00021360297296101527
0.00020206373639547383	0	0.00020204765405054128
0.0001801334040549132	0	0.00018012839114853966
0.00016095913621911304	0	0.00016095948790645603
0.0001634194533104166	0	0.00016342571896287462
0.0001555047510803804	0	0.00015549287201895067
0.00014667119208190108	0	0.00014666244130511212
0.00013792399327525304	0	0.00013792862912174672
0.00013616078421335904	0	0.0001361400759674206
0.00013425503039002113	0	0.0001342468070948035
0.00013421971494732984	0	0.00013421605276473826
0.00013087985290405823	0	0.00013087722646019755
0.0001246854529410329	0	0.00012468165069362742
0.00011495697440107648	0	0.0001149668884226076
0.00011437269455321125	0	0.0001143709539966674
0.00011849226120884166	0	0.00011849445520804359
0.00012969675508343013	0	0.00012970434238947226
0.0001237951006894237	0	0.00012379758726436098
0.00011142775472386705	0	0.0001114399012250235
0.00010839810949708203	0	0.00010839845029915349
9.871906100453843E-05	0	9.871830105614082E-05
0.00010287543698846076	0	0.00010287093599643202
9.937013743833843E-05	0	9.936211448677838E-05
8.870523996214647E-05	0	8.871171078088147E-05
8.171525345754537E-05	0	8.171378845202548E-05
8.223000371151095E-05	0	8.222835960584575E-05
7.76612732518417E-05	0	7.765977053711366E-05
7.204549835719581E-05	0	7.204536828829116E-05
6.81295755065067E-05	0	6.813516976792236E-05
7.001318800460977E-05	0	7.000342898856246E-05
9.8191649454407E-05	0	9.819407124592172E-05
0.00010339239623391515	0	0.00010339524054022342
8.221366034486303E-05	0	8.22099969132455E-05
7.315406718328191E-05	0	7.31594685393802E-05
6.896432499804142E-05	0	6.896602421239983E-05
7.154706044854237E-05	0	7.15498012264159E-05
6.983162683337862E-05	0	6.982736045347605E-05
6.984677625985125E-05	0	6.98509155208631E-05
7.138799169805225E-05	0	7.13906237087621E-05
7.057844029702189E-05	0	7.058476038096007E-05
6.755916931200801E-05	0	6.754979750856209E-05
6.545017683120413E-05	0	6.544750287602809E-05
6.614194012191871E-05	0	6.613493631924179E-05
6.061741539701215E-05	0	6.06052296721238E-05
5.5723630157243804E-05	0	5.5720276843590575E-05
5.5707980169005314E-05	0	5.571080949788891E-05
5.311945053582123E-05	0	5.3123083234838265E-05
5.578850699203015E-05	0	5.578657309325509E-05
5.4034479711547075E-05	0	5.403767132395004E-05
5.421071320715643E-05	0	5.421074693925747E-05
5.470574246292946E-05	0	5.470071896217411E-05
5.3149822915943723E-05	0	5.314102012448312E-05
